No,Name,Call Sign
01,CQCQCQ,CQCQCQ
02,Info,       I
03,Unlink,       U
04,Echo,       E
05,TR 286D,XLX286DL
06,TR 286E,XLX286EL
07,TR 286C,XLX286CL
