No,Name,Call Sign
01,CQCQCQ,CQCQCQ
02,Info,       I
03,Unlink,       U
04,Echo,       E
05,Denmark 238B,XLX238BL
06,Denmark 938B,XLX938BL
07,Denmark 238J,XLX238JL
08,Denmark 238F,XLX238FL
09,Denmark 238D,XLX238DL
10,Denmark 238C,XLX238CL
11,Denmark 238S,XLX238SL
12,Denmark 938C,XLX938CL
13,Denmark 238U,XLX238UL
